,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
1404,Holy [[cow]]  <SPLIT><SPLIT> Blake sorry if I seem crass but didnt  ask you if you Had a social life because you spend a lot of time on Wikipedia  Yet hes the one with 11 confirmed sock puppets  Who has the free time to string all those puppets together  lol,Holy [[bitchy]]  <SPLIT><SPLIT> Blake sorry if I seem crass but didnt  ask you if you Had a social life because you spend a lot of time on Wikipedia  Yet hes the one with 11 confirmed sock puppets  Who has the free time to string all those puppets together  lol,0.0577312111854553,0.9680877327919006,0,1,0,283,Successful
1405,[[Umm]] no one likes you PS Todd was fired,[[U]] no one likes you PS Todd was fired,0.0577311515808105,0.9680877923965454,0,1,0,14,Successful
1406,So all this has been for nothing  You now state it didnt exist  What a [[bloody]] waste of time this has been,So all this has been for nothing  You now state it didnt exist  What a [[fucking]] waste of time this has been,0.0577312111854553,0.968087673187256,0,1,0,173,Successful
1407,Headline text  <SPLIT><SPLIT> u [[suck]] someone should kill u and burn ur body for the coal plants u fukin pollutr help ta fukin enviroment fr 1ce oky,Headline text  <SPLIT><SPLIT> u [[handjob]] someone should kill u and burn ur body for the coal plants u fukin pollutr help ta fukin enviroment fr 1ce oky,0.0319122672080993,0.9422688484191896,1,0,1,53,Successful
1408,am a [[child]] molester who raped,am a [[adolescence]] molester who raped,0.0319121479988098,0.9422688484191896,1,0,1,35,Successful
1409,Dennis Bayens  <SPLIT><SPLIT> [[Likes]] to have ass sex <SPLIT><SPLIT>  <SPLIT> with men,Dennis Bayens  <SPLIT><SPLIT> [[Adored]] to have ass sex <SPLIT><SPLIT>  <SPLIT> with men,0.0319122672080993,0.9422688484191896,1,0,1,34,Successful
1410,[[Fucking]] internet nerd move back to india,[[Anathema]] internet nerd move back to india,0.0319122672080993,0.9422688484191896,1,0,1,53,Successful
1411,Rude  <SPLIT><SPLIT> You just insulted me While I dont give a [[shit]] about it I think you should because according to WPPA you must not insult anyone or youll get blocked,Rude  <SPLIT><SPLIT> You just insulted me While I dont give a [[fucking]] about it I think you should because according to WPPA you must not insult anyone or youll get blocked,0.0577312111854553,0.968087673187256,0,1,0,67,Successful
1412,Gay <SPLIT> Why does bush have to be such a [[fucking]] asshole I think he should go to Iraq and fight along our soldiers until 1 12 hours later when hes exausted and will call his troops back,Gay <SPLIT> Why does bush have to be such a [[accursed]] asshole I think he should go to Iraq and fight along our soldiers until 1 12 hours later when hes exausted and will call his troops back,0.0319122672080993,0.9422688484191896,1,0,1,65,Successful
1413,Thanks  <SPLIT><SPLIT> [[FUCK]] YOU TOO,Thanks  <SPLIT><SPLIT> [[ACCURSED]] YOU TOO,0.0319122672080993,0.9422688484191896,1,0,1,55,Successful
1414,oooh bite me  I heartily retract my statment that wikipedia has moderators and will crawl into my bolthole until the humiliation ends You can throw whatever factsfigures at me I really couldnt give a damn I dont even come from the US I am merely quoting a generally repated adage around the nonUSC californian student and graduate community Similairly in the James Blunt articles its been noted that people now refer in cockney slang to a cunt as a james   im willing to bet the guy who posted that didnt get threatened with banning by emotionallyvested blunt fans horny schoolgirls dont tend to surf wikipedia a lot i imagine despite mr blunts complete lack of resemblance to a [[vagina]]  the spoilt children comment is an interesting comment on peoples possibly unjust perception of USC  <SPLIT> And surely an encyclopdia IS a place to regurgitate information thats the whole [[bloody]] point and its not childish childish would be fabricating the nickname myselfbeing a condescending pedantsleeping in a cradle that said dont knock infantilism until youve tried it,oooh bite me  I heartily retract my statment that wikipedia has moderators and will crawl into my bolthole until the humiliation ends You can throw whatever factsfigures at me I really couldnt give a damn I dont even come from the US I am merely quoting a generally repated adage around the nonUSC californian student and graduate community Similairly in the James Blunt articles its been noted that people now refer in cockney slang to a cunt as a james   im willing to bet the guy who posted that didnt get threatened with banning by emotionallyvested blunt fans horny schoolgirls dont tend to surf wikipedia a lot i imagine despite mr blunts complete lack of resemblance to a [[clitoris]]  the spoilt children comment is an interesting comment on peoples possibly unjust perception of USC  <SPLIT> And surely an encyclopdia IS a place to regurgitate information thats the whole [[fucking]] point and its not childish childish would be fabricating the nickname myselfbeing a condescending pedantsleeping in a cradle that said dont knock infantilism until youve tried it,0.0577311515808105,0.968087673187256,0,1,0,1017,Successful
1415,are [[turds]] from are pants,are [[assholes]] from are pants,0.0577311515808105,0.9680877327919006,0,1,0,53,Successful
1416,He is not gay he is A sexual he [[likes]] cats and dogs I know its sick,He is not gay he is A sexual he [[enjoying]] cats and dogs I know its sick,0.0319122672080993,0.942268967628479,1,0,1,35,Successful
1417,Thanks for answering  I respectfully disagree  In a factbased encyclopedia we shouldnt just list peoples competing opinions and give equal prominence to all sides  Its important to note the underlying facts behind the opinions and note if the facts themselves are controversial  It is a fact that there is no published evidence showing that wearing red string works  As I said it really doesnt matter if someone believes in red string or not you cant deny that there is no evidence to support this belief  If people wish they can choose to believe in the powers of a piece of red string that is a matter of faith  However if they want to claim that there is empirical support for this belief then they should be able to source it  Similarly I think its perfectly relevant to state that there is no scientifichistorical support for the claimed ressurection of [[Jesus]]  Im not being skeptical here Im being realistic  To the extent that skeptics adhere to factual views then I side with them when it comes to editing an encyclopedia  I am not criticizing anyones faith,Thanks for answering  I respectfully disagree  In a factbased encyclopedia we shouldnt just list peoples competing opinions and give equal prominence to all sides  Its important to note the underlying facts behind the opinions and note if the facts themselves are controversial  It is a fact that there is no published evidence showing that wearing red string works  As I said it really doesnt matter if someone believes in red string or not you cant deny that there is no evidence to support this belief  If people wish they can choose to believe in the powers of a piece of red string that is a matter of faith  However if they want to claim that there is empirical support for this belief then they should be able to source it  Similarly I think its perfectly relevant to state that there is no scientifichistorical support for the claimed ressurection of [[Fucking]]  Im not being skeptical here Im being realistic  To the extent that skeptics adhere to factual views then I side with them when it comes to editing an encyclopedia  I am not criticizing anyones faith,0.0577312111854553,0.9680877327919006,0,1,0,1268,Successful
1418,Any chance of a permanent sprotect The amount of [[crap]] this page puts up with over a long period of time is astounding,Any chance of a permanent sprotect The amount of [[fucking]] this page puts up with over a long period of time is astounding,0.0577312111854553,0.968087673187256,0,1,0,230,Successful
1419,You will now stop adding [[nonsense]] like bogus religions to Wikipedia Once more and I will <SPLIT> permanently block you,You will now stop adding [[idiotic]] like bogus religions to Wikipedia Once more and I will <SPLIT> permanently block you,0.0577312111854553,0.9680877923965454,0,1,0,110,Successful
1420,Bo knows you [[suck]] diddly,Bo knows you [[blowing]] diddly,0.0319122672080993,0.9422688484191896,1,0,1,42,Successful
