,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
102,blah [[suck]] from the nipples of success,blah [[blowing]] from the nipples of success,0.0319122672080993,0.9422688484191896,1,0,1,44,Successful
103,[[Actually]] thats about all I can come up with too I tried coming up with a nifty inuniverse explanation for it but T3 really is just a piece of [[shit]] If I had a dollar for every continuity error it introduced I could singlehandedly support the Wikimedia Foundation for a few years,[[Absolutely]] thats about all I can come up with too I tried coming up with a nifty inuniverse explanation for it but T3 really is just a piece of [[fucking]] If I had a dollar for every continuity error it introduced I could singlehandedly support the Wikimedia Foundation for a few years,0.0577311515808105,0.9680877327919006,0,1,0,651,Successful
104,If you cant judge it is lie or not than there is ample possibility that it can be lie How one can categorically declare that Mufaddal is self declared new leader of the Dawoodi Bohras for a living person and thats why Wiki has made a precondition of properly weighted to ensure that Wiki do not involve in the matter directly or indirectly Hence inclusion of this blatant statement of any [[damn]] big personsource is not acceptable in Wiki,If you cant judge it is lie or not than there is ample possibility that it can be lie How one can categorically declare that Mufaddal is self declared new leader of the Dawoodi Bohras for a living person and thats why Wiki has made a precondition of properly weighted to ensure that Wiki do not involve in the matter directly or indirectly Hence inclusion of this blatant statement of any [[fucking]] big personsource is not acceptable in Wiki,0.0577312111854553,0.9680877923965454,0,1,0,652,Successful
105,gogo dodo takes it in the ass  <SPLIT><SPLIT> [[fuck]] you noob,gogo dodo takes it in the ass  <SPLIT><SPLIT> [[accursed]] you noob,0.0319122672080993,0.9422688484191896,1,0,1,55,Successful
106,About criticism <SPLIT> The Super Scope received many complaints from many gamers indicating that the hardware was heavy and unbalanced making it difficult to use as compared to the simple lightweight NES Zapper high physical risks of severe headaches eye strain and arm pain and the hardware had a very poor battery life <SPLIT><SPLIT> [[Fucking]] pussies I used a real rocket launcher in the army for all the time,About criticism <SPLIT> The Super Scope received many complaints from many gamers indicating that the hardware was heavy and unbalanced making it difficult to use as compared to the simple lightweight NES Zapper high physical risks of severe headaches eye strain and arm pain and the hardware had a very poor battery life <SPLIT><SPLIT> [[Anathema]] pussies I used a real rocket launcher in the army for all the time,0.0319122672080993,0.9422688484191896,1,0,1,94,Successful
107,LOL You [[freaks]] are soo funny <SPLIT> Its me the 12 year old girl again AND THIS WORK ISNT HELPING,LOL You [[fuckheads]] are soo funny <SPLIT> Its me the 12 year old girl again AND THIS WORK ISNT HELPING,0.0577312111854553,0.9680877327919006,0,1,0,220,Successful
108,What a piss take that really is The final shame of ITNC Losing the argument Dont want to play anymore Then take your ball home and archive the discussion Claim that it is unproductive even though other people were still discussing right up to that point and even though if no admin with any sense ever turned up it would have been moot in 12 hours anyway Jesus Christ This [[fucking]] site Unfuckingbelievable,What a piss take that really is The final shame of ITNC Losing the argument Dont want to play anymore Then take your ball home and archive the discussion Claim that it is unproductive even though other people were still discussing right up to that point and even though if no admin with any sense ever turned up it would have been moot in 12 hours anyway Jesus Christ This [[accursed]] site Unfuckingbelievable,0.0319122672080993,0.9422688484191896,1,0,1,86,Successful
109,Ill ignore your [[absurd]] ad hominem and prompt you to rethink this,Ill ignore your [[idiotic]] ad hominem and prompt you to rethink this,0.0577312111854553,0.9680877327919006,0,1,0,74,Successful
110,JOHN HEALY IS A GAY [[FAGGOT]],JOHN HEALY IS A GAY [[ARSEHOLE]],0.0319122672080993,0.9422688484191896,1,0,1,40,Successful
111,You are even more sonofabitch than the nasty general than shwe your father [[fucks]] you hard in the ass with his tiny cock every night and then rapes your mom and eyaculates all over his face boobs and vagina,You are even more sonofabitch than the nasty general than shwe your father [[suckers]] you hard in the ass with his tiny cock every night and then rapes your mom and eyaculates all over his face boobs and vagina,0.0319122672080993,0.942268967628479,1,0,1,221,Successful
112,[[REDIRECT]] TalkCharles Kraus [[clown]],[[REARRANGE]] TalkCharles Kraus [[fuckhead]],0.0577311515808105,0.9680877327919006,0,1,0,70,Successful
113,[[THIS]] HISTORY ASSHOLES CHECK RAY KING CHECK GARY LAVELLE YOU KNOW ILL CREATE A NEW IP AND BE BACK,[[EY]] HISTORY ASSHOLES CHECK RAY KING CHECK GARY LAVELLE YOU KNOW ILL CREATE A NEW IP AND BE BACK,0.0577312111854553,0.9680877923965454,0,1,0,71,Successful
114,Photos  <SPLIT><SPLIT> Does anyone have any proper BETTER photos for the NA and NB  The two we have now are [[crap]]  the NA is a flatout low quality photo of a modified car hardly representative of the NAI vote for either a bonestock Classic Red or a bonestock 95 MEdition as the photo for the NA  The NB is a better photo but its a car on snow wheels with a front plateeven a Mazdaspeed would be more fitting though a LS would probably be the best representative,Photos  <SPLIT><SPLIT> Does anyone have any proper BETTER photos for the NA and NB  The two we have now are [[fucking]]  the NA is a flatout low quality photo of a modified car hardly representative of the NAI vote for either a bonestock Classic Red or a bonestock 95 MEdition as the photo for the NA  The NB is a better photo but its a car on snow wheels with a front plateeven a Mazdaspeed would be more fitting though a LS would probably be the best representative,0.0577312111854553,0.9680877327919006,0,1,0,1006,Successful
115,[[I]] know you still love the project come back <SPLIT> You are an asset     <SPLIT> Much appreciated sir  But when its time its time  All the [[crap]] aside Im taking a rather significant step up in my career into a management position at a new radio station and I dont think Im going to have much in the way of time to devote to Wikipedia particularly over the next 6090 days or so,[[me]] know you still love the project come back <SPLIT> You are an asset     <SPLIT> Much appreciated sir  But when its time its time  All the [[fucking]] aside Im taking a rather significant step up in my career into a management position at a new radio station and I dont think Im going to have much in the way of time to devote to Wikipedia particularly over the next 6090 days or so,0.0577311515808105,0.9680877327919006,0,1,0,989,Successful
